Slot,Item,Members,Value,HighAlch,Weight,Speed,WeaponType,AStab,ASlash,ACrush,AMagic,ARange,DStab,DSlash,DCrush,DMagic,DRange,MeleeStr,RangeStr,MagicDmg%,Prayer,Requirements
neck,Amulet of eternal glory,yes,17625,10575,0.01,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of fury,yes,202000,121200,0.01,,,10,10,10,10,10,15,15,15,15,15,8,0,0,5,
neck,Amulet of fury (or),yes,206000,123600,0.01,,,10,10,10,10,10,15,15,15,15,15,8,0,0,5,
neck,Amulet of glory,yes,17625,10575,0.01,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of glory (t),yes,17625,10575,0.01,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of glory (t1),yes,17625,10575,0.01,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of glory (t2),yes,17625,10575,0.01,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of glory (t3),yes,17625,10575,0.01,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of glory (t4),yes,17625,10575,0.01,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of glory (t5),yes,17625,10575,0.01,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of glory (t6),yes,17625,10575,0.01,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of glory(1),yes,17625,10575,0.01,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of glory(2),yes,17625,10575,0.01,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of glory(3),yes,17625,10575,0.01,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of glory(4),yes,17625,10575,0.01,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of glory(5),yes,17625,10575,0.01,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of glory(6),yes,17625,10575,0.01,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of magic,no,900,540,0.01,,,0,0,0,10,0,0,0,0,0,0,0,0,0,0,
neck,Amulet of magic (t),no,900,540,0.01,,,0,0,0,10,0,0,0,0,0,0,0,0,0,0,
neck,Amulet of nature,yes,1,0,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Amulet of power,no,3525,2115,0.01,,,6,6,6,6,6,6,6,6,6,6,6,0,0,1,
neck,Amulet of power (t),no,4025,2415,0.01,,,6,6,6,6,6,6,6,6,6,6,6,0,0,1,
neck,Amulet of strength,no,2025,1215,0.01,,,0,0,0,0,0,0,0,0,0,0,10,0,0,0,
neck,Amulet of the damned,yes,58000,34800,0.1,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of the damned (full),yes,58001,34800,0.1,,,10,10,10,10,10,3,3,3,3,3,6,0,0,3,
neck,Amulet of torture,yes,202000,121200,0.01,,,15,15,15,0,0,0,0,0,0,0,10,0,0,2,hitpoints 75
neck,Amulet of torture (or),yes,202000,121200,0.01,,,15,15,15,0,0,0,0,0,0,0,10,0,0,2,hitpoints 75
neck,Ancient stole,yes,2500,1500,0.002,,,0,0,0,2,0,0,0,0,2,0,0,0,0,10,prayer 60
neck,Arceuus scarf,yes,10000,6000,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Armadyl pendant,yes,12,7,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Armadyl stole,yes,2500,1500,0.01,,,0,0,0,2,0,0,0,0,2,0,0,0,0,10,prayer 60
neck,Bandos stole,yes,2500,1500,0.01,,,0,0,0,2,0,0,0,0,2,0,0,0,0,10,prayer 60
neck,Beads of the dead,yes,1,0,0.01,,,1,1,1,1,1,1,1,1,1,1,1,0,0,1,
neck,Berserker necklace,yes,202000,121200,0.01,,,-10,-10,-10,0,0,-20,-20,-20,-20,-20,7,0,0,3,
neck,Berserker necklace (or),yes,202000,121200,0.01,,,-10,-10,-10,0,0,-20,-20,-20,-20,-20,7,0,0,3,
neck,Binding necklace,yes,1425,855,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Bobble scarf,no,1,0,0.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Bonecrusher necklace,yes,80000,48000,0.025,,,10,10,10,10,10,2,2,2,2,2,2,0,0,12,prayer 80
neck,Brass necklace,no,30,18,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Burning amulet(1),yes,1250,750,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Burning amulet(2),yes,1250,750,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Burning amulet(3),yes,1250,750,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Burning amulet(4),yes,1250,750,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Burning amulet(5),yes,1250,750,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Camulet,yes,1,0,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Cat training medal,yes,350,210,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Catspeak amulet,yes,1,0,1.36,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Catspeak amulet(e),yes,1,0,1.36,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Clean necklace,yes,0,0,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Clown bow tie,no,1,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Crone-made amulet,yes,20,0,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Crystal pendant,yes,10,6,0.005,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Dark bow tie,yes,5000,3000,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Desert amulet 1,yes,0,0,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Desert amulet 2,yes,0,0,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Desert amulet 3,yes,0,0,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Desert amulet 4,yes,0,0,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Diamond amulet,no,3525,2115,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Diamond necklace,no,3675,2205,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Digsite pendant (1),yes,2400,1440,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Digsite pendant (2),yes,2400,1440,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Digsite pendant (3),yes,2400,1440,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Digsite pendant (4),yes,2400,1440,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Digsite pendant (5),yes,2400,1440,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Dodgy necklace,yes,1050,630,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Dragon necklace,yes,18375,11025,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Dragonbone necklace,yes,80000,48000,0.005,,,10,10,10,10,10,2,2,2,2,2,2,0,0,12,prayer 80
neck,Dragonstone amulet,yes,17625,10575,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Drakan's medallion,yes,200,120,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Emerald amulet,no,1275,765,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Emerald necklace,no,1425,855,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Games necklace(1),yes,1050,630,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Games necklace(2),yes,1050,630,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Games necklace(3),yes,1050,630,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Games necklace(4),yes,1050,630,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Games necklace(5),yes,1050,630,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Games necklace(6),yes,1050,630,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Games necklace(7),yes,1050,630,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Games necklace(8),yes,1050,630,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Ghostspeak amulet,no,35,21,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Glarial's amulet,yes,1,0,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Gnome amulet,yes,1,0,0.01,,,0,0,0,0,0,13,13,13,0,0,0,0,0,0,
neck,Gnome scarf,yes,1000,600,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Gold amulet,no,350,210,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Gold necklace,no,450,270,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Guthix stole,yes,2500,1500,0.01,,,0,0,0,2,0,0,0,0,2,0,0,0,0,10,prayer 60
neck,Hallowed symbol,yes,100,0,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Ham logo,yes,75,45,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Hazeel's mark,yes,1,0,0.012,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Holy symbol,no,300,180,0.007,,,0,0,0,0,0,2,2,2,2,2,0,0,0,8,
neck,Hosidius scarf,yes,10000,6000,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Jade amulet,yes,1050,630,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Jade necklace,yes,1275,765,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Jester scarf,no,1,0,0.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Lathas' amulet,yes,10,6,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Light bow tie,yes,5000,3000,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Lovakengj scarf,yes,10000,6000,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Lunar amulet,yes,30,18,0.01,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
neck,M'speak amulet,yes,550,330,1.36,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Masori amulet,yes,1000000,600000,0.01,,,10,10,10,10,10,0,0,0,0,0,0,0,0,0,
neck,Necklace of anguish,yes,202000,121200,0.01,,,0,0,0,0,15,0,0,0,0,0,0,5,0,2,hitpoints 75
neck,Necklace of anguish (or),yes,202000,121200,0.01,,,0,0,0,0,15,0,0,0,0,0,0,5,0,2,hitpoints 75
neck,Necklace of faith,yes,1425,855,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Necklace of passage(1),yes,1275,765,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Necklace of passage(2),yes,1275,765,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Necklace of passage(3),yes,1275,765,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Necklace of passage(4),yes,1275,765,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Necklace of passage(5),yes,1275,765,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Occult necklace,yes,45000,27000,0.005,,,0,0,0,12,0,0,0,0,0,0,0,0,10,2,magic 70
neck,Occult necklace (or),yes,45000,27000,0.005,,,0,0,0,12,0,0,0,0,0,0,0,0,10,2,magic 75
neck,Onyx amulet,yes,201000,120600,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Onyx necklace,yes,201000,120600,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Opal amulet,yes,900,540,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Opal necklace,yes,1050,630,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Pendant of lucien,yes,12,7,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Phoenix necklace,yes,4050,2430,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Piscarilius scarf,yes,10000,6000,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Pre-nature amulet,yes,1,0,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Rainbow scarf,no,80,48,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Ruby amulet,no,2025,1215,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Ruby necklace,no,2175,1305,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Salve amulet,yes,1,0,0.007,,,0,0,0,0,0,3,3,3,0,0,0,0,0,3,
neck,Salve amulet (e),yes,300,180,0.007,,,0,0,0,0,0,3,3,3,0,0,0,0,0,3,
neck,Salve amulet(ei),yes,300,180,0.007,,,0,0,0,0,0,3,3,3,0,0,0,0,0,3,
neck,Salve amulet(i),yes,1,0,0.007,,,0,0,0,0,0,3,3,3,0,0,0,0,0,3,
neck,Sapphire amulet,no,900,540,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Sapphire necklace,no,1050,630,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Saradomin stole,yes,2500,1500,0.01,,,0,0,0,2,0,0,0,0,2,0,0,0,0,10,prayer 60
neck,Seal of passage,yes,1,0,4.535,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Shayzien scarf,yes,10000,6000,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Silver necklace,yes,1,0,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Skills necklace,yes,20200,12120,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Skills necklace(1),yes,20200,12120,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Skills necklace(2),yes,20200,12120,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Skills necklace(3),yes,20200,12120,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Skills necklace(4),yes,20200,12120,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Skills necklace(5),yes,20200,12120,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Skills necklace(6),yes,20200,12120,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Strength amulet (t),no,2025,1215,0.01,,,0,0,0,0,0,0,0,0,0,0,10,0,0,0,
neck,Strung rabbit foot,yes,30,18,0.03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Topaz amulet,yes,1250,750,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Topaz necklace,yes,1425,855,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Tri-jester scarf,no,1,0,0.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Unblessed symbol,no,200,120,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Unholy symbol,yes,200,120,0.007,,,2,2,2,2,2,0,0,0,0,0,0,0,0,8,
neck,Unpowered symbol,yes,200,120,0.007,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Void seal(1),yes,100,60,0.005,,,0,0,0,0,0,1,1,1,1,1,0,0,0,0,"attack 42, strength 42, hitpoints 42, ranged 42, magic 42, defence 42, prayer 22"
neck,Void seal(2),yes,100,60,0.005,,,0,0,0,0,0,1,1,1,1,1,0,0,0,0,"attack 42, strength 42, hitpoints 42, ranged 42, magic 42, defence 42, prayer 22"
neck,Void seal(3),yes,100,60,0.005,,,0,0,0,0,0,1,1,1,1,1,0,0,0,0,"attack 42, strength 42, hitpoints 42, ranged 42, magic 42, defence 42, prayer 22"
neck,Void seal(4),yes,100,60,0.005,,,0,0,0,0,0,1,1,1,1,1,0,0,0,0,"attack 42, strength 42, hitpoints 42, ranged 42, magic 42, defence 42, prayer 22"
neck,Void seal(5),yes,100,60,0.005,,,0,0,0,0,0,1,1,1,1,1,0,0,0,0,"attack 42, strength 42, hitpoints 42, ranged 42, magic 42, defence 42, prayer 22"
neck,Void seal(6),yes,100,60,0.005,,,0,0,0,0,0,1,1,1,1,1,0,0,0,0,"attack 42, strength 42, hitpoints 42, ranged 42, magic 42, defence 42, prayer 22"
neck,Void seal(7),yes,100,60,0.005,,,0,0,0,0,0,1,1,1,1,1,0,0,0,0,"attack 42, strength 42, hitpoints 42, ranged 42, magic 42, defence 42, prayer 22"
neck,Void seal(8),yes,100,60,0.005,,,0,0,0,0,0,1,1,1,1,1,0,0,0,0,"attack 42, strength 42, hitpoints 42, ranged 42, magic 42, defence 42, prayer 22"
neck,Witchwood icon,yes,900,540,0.007,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,slayer 35
neck,Woolly scarf,no,1,0,0.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Xeric's talisman,yes,351,210,0.06,,,0,0,0,3,0,0,0,0,1,0,0,0,0,0,
neck,Xeric's talisman (inert),yes,350,210,0.06,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
neck,Yin yang amulet,no,1,0,0.001,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Zamorak stole,yes,2500,1500,0.01,,,0,0,0,2,0,0,0,0,2,0,0,0,0,10,prayer 60
neck,Zenyte amulet,yes,202000,121200,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
neck,Zenyte necklace,yes,202000,121200,0.01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ammo,Adamant arrow,no,80,48,0.0,,,0,0,0,0,0,0,0,0,0,0,0,31,0,0,ranged 30
ammo,Adamant arrow(p),yes,80,48,0.0,,,0,0,0,0,0,0,0,0,0,0,0,31,0,0,ranged 30
ammo,Adamant arrow(p+),yes,80,48,0.0,,,0,0,0,0,0,0,0,0,0,0,0,31,0,0,ranged 30
ammo,Adamant arrow(p++),yes,80,48,0.0,,,0,0,0,0,0,0,0,0,0,0,0,31,0,0,ranged 30
ammo,Adamant bolts,yes,58,34,0.0,,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,ranged 46
ammo,Adamant bolts (p),yes,58,34,0.0,,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,ranged 46
ammo,Adamant bolts (p+),yes,58,34,0.0,,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,ranged 46
ammo,Adamant bolts (p++),yes,58,34,0.0,,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,ranged 46
ammo,Adamant brutal,yes,95,57,0.0,,,0,0,0,0,0,0,0,0,0,0,0,45,0,0,ranged 30
ammo,Adamant fire arrow,yes,3,1,0.0,,,0,0,0,0,0,0,0,0,0,0,0,31,0,0,ranged 30
ammo,Adamant fire arrow (lit),yes,10,6,0.0,,,0,0,0,0,0,0,0,0,0,0,0,31,0,0,ranged 30
ammo,Adamant javelin,yes,160,96,0.0,,,0,0,0,0,0,0,0,0,0,0,0,107,0,0,ranged 30
ammo,Adamant javelin(p),yes,160,96,0.0,,,0,0,0,0,0,0,0,0,0,0,0,107,0,0,ranged 30
ammo,Adamant javelin(p+),yes,160,96,0.0,,,0,0,0,0,0,0,0,0,0,0,0,107,0,0,ranged 30
ammo,Adamant javelin(p++),yes,160,96,0.0,,,0,0,0,0,0,0,0,0,0,0,0,107,0,0,ranged 30
ammo,Amethyst arrow,yes,490,294,0.0,,,0,0,0,0,0,0,0,0,0,0,0,55,0,0,ranged 50
ammo,Amethyst arrow(p),yes,490,294,0.0,,,0,0,0,0,0,0,0,0,0,0,0,55,0,0,ranged 50
ammo,Amethyst arrow(p+),yes,490,294,0.0,,,0,0,0,0,0,0,0,0,0,0,0,55,0,0,ranged 50
ammo,Amethyst arrow(p++),yes,490,294,0.0,,,0,0,0,0,0,0,0,0,0,0,0,55,0,0,ranged 50
ammo,Amethyst broad bolts,yes,240,144,0.0,,,0,0,0,0,0,0,0,0,0,0,0,115,0,0,"ranged 61, slayer 65"
ammo,Amethyst fire arrow,yes,3,1,0.0,,,0,0,0,0,0,0,0,0,0,0,0,55,0,0,ranged 50
ammo,Amethyst fire arrow (lit),yes,10,6,0.0,,,0,0,0,0,0,0,0,0,0,0,0,55,0,0,ranged 50
ammo,Amethyst javelin,yes,420,252,0.0,,,0,0,0,0,0,0,0,0,0,0,0,135,0,0,ranged 65
ammo,Amethyst javelin(p),yes,420,252,0.0,,,0,0,0,0,0,0,0,0,0,0,0,135,0,0,ranged 65
ammo,Amethyst javelin(p+),yes,420,252,0.0,,,0,0,0,0,0,0,0,0,0,0,0,135,0,0,ranged 65
ammo,Amethyst javelin(p++),yes,420,252,0.0,,,0,0,0,0,0,0,0,0,0,0,0,135,0,0,ranged 65
ammo,Ancient blessing,yes,80,48,0.51,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
ammo,Barbed arrow,yes,1,0,0.0,,,0,0,0,0,46,0,0,0,0,0,0,125,0,0,
ammo,Barbed bolts,yes,200,120,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,0,0,ranged 1
ammo,Black brutal,yes,35,21,0.0,,,0,0,0,0,0,0,0,0,0,0,0,22,0,0,ranged 10
ammo,Blunt arrow,yes,1,0,0.0,,,0,0,0,0,46,0,0,0,0,0,0,125,0,0,
ammo,Blurite bolts,yes,2,1,0.0,,,0,0,0,0,0,0,0,0,0,0,0,28,0,0,ranged 16
ammo,Blurite bolts (p),yes,2,1,0.0,,,0,0,0,0,0,0,0,0,0,0,0,28,0,0,ranged 16
ammo,Blurite bolts (p+),yes,2,1,0.0,,,0,0,0,0,0,0,0,0,0,0,0,28,0,0,ranged 16
ammo,Blurite bolts (p++),yes,2,1,0.0,,,0,0,0,0,0,0,0,0,0,0,0,28,0,0,ranged 16
ammo,Bolt rack,yes,50,30,0.0,,,0,0,0,0,0,0,0,0,0,0,0,55,0,0,
ammo,Bone bolts,yes,3,1,0.0,,,0,0,0,0,0,0,0,0,0,0,0,49,0,0,ranged 28
ammo,Broad arrows,yes,60,36,0.0,,,0,0,0,0,0,0,0,0,0,0,0,28,0,0,"slayer 55, ranged 50"
ammo,Broad bolts,yes,55,33,0.0,,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,"ranged 61, slayer 55"
ammo,Bronze arrow,no,1,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,ranged 1
ammo,Bronze arrow(p),yes,1,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,ranged 1
ammo,Bronze arrow(p+),yes,1,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,ranged 1
ammo,Bronze arrow(p++),yes,1,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,ranged 1
ammo,Bronze bolts,no,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,0,0,ranged 1
ammo,Bronze bolts (p),yes,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,0,0,ranged 1
ammo,Bronze bolts (p+),yes,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,0,0,ranged 1
ammo,Bronze bolts (p++),yes,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,0,0,ranged 1
ammo,Bronze brutal,yes,5,3,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,0,0,ranged 1
ammo,Bronze fire arrow,yes,10,6,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,ranged 1
ammo,Bronze fire arrow (lit),yes,10,6,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,ranged 1
ammo,Bronze javelin,yes,4,2,0.0,,,0,0,0,0,0,0,0,0,0,0,0,25,0,0,ranged 1
ammo,Bronze javelin(p),yes,4,2,0.0,,,0,0,0,0,0,0,0,0,0,0,0,25,0,0,ranged 1
ammo,Bronze javelin(p+),yes,4,2,0.0,,,0,0,0,0,0,0,0,0,0,0,0,25,0,0,ranged 1
ammo,Bronze javelin(p++),yes,4,2,0.0,,,0,0,0,0,0,0,0,0,0,0,0,25,0,0,ranged 1
ammo,Bullet arrow,yes,1,0,0.0,,,0,0,0,0,46,0,0,0,0,0,0,125,0,0,
ammo,Diamond bolts,yes,192,115,0.0,,,0,0,0,0,0,0,0,0,0,0,0,105,0,0,ranged 61
ammo,Diamond bolts (e),yes,211,126,0.0,,,0,0,0,0,0,0,0,0,0,0,0,105,0,0,ranged 61
ammo,Diamond dragon bolts,yes,850,510,0.0,,,0,0,0,0,0,0,0,0,0,0,0,122,0,0,ranged 64
ammo,Diamond dragon bolts (e),yes,880,528,0.0,,,0,0,0,0,0,0,0,0,0,0,0,122,0,0,ranged 64
ammo,Dragon arrow,yes,800,480,0.0,,,0,0,0,0,0,0,0,0,0,0,0,60,0,0,ranged 60
ammo,Dragon arrow(p),yes,800,480,0.0,,,0,0,0,0,0,0,0,0,0,0,0,60,0,0,ranged 60
ammo,Dragon arrow(p+),yes,800,480,0.0,,,0,0,0,0,0,0,0,0,0,0,0,60,0,0,ranged 60
ammo,Dragon arrow(p++),yes,800,480,0.0,,,0,0,0,0,0,0,0,0,0,0,0,60,0,0,ranged 60
ammo,Dragon bolts,yes,425,255,0.0,,,0,0,0,0,0,0,0,0,0,0,0,122,0,0,ranged 64
ammo,Dragon bolts (p),yes,430,258,0.0,,,0,0,0,0,0,0,0,0,0,0,0,122,0,0,ranged 64
ammo,Dragon bolts (p+),yes,435,261,0.0,,,0,0,0,0,0,0,0,0,0,0,0,122,0,0,ranged 64
ammo,Dragon bolts (p++),yes,440,264,0.0,,,0,0,0,0,0,0,0,0,0,0,0,122,0,0,ranged 64
ammo,Dragon fire arrow,yes,3,1,0.0,,,0,0,0,0,0,0,0,0,0,0,0,60,0,0,ranged 60
ammo,Dragon fire arrow (lit),yes,10,6,0.0,,,0,0,0,0,0,0,0,0,0,0,0,60,0,0,ranged 60
ammo,Dragon javelin,yes,450,270,0.0,,,0,0,0,0,0,0,0,0,0,0,0,150,0,0,ranged 65
ammo,Dragon javelin(p),yes,450,270,0.0,,,0,0,0,0,0,0,0,0,0,0,0,150,0,0,ranged 65
ammo,Dragon javelin(p+),yes,450,270,0.0,,,0,0,0,0,0,0,0,0,0,0,0,150,0,0,ranged 65
ammo,Dragon javelin(p++),yes,450,270,0.0,,,0,0,0,0,0,0,0,0,0,0,0,150,0,0,ranged 65
ammo,Dragonstone bolts,yes,967,580,0.0,,,0,0,0,0,0,0,0,0,0,0,0,117,0,0,ranged 61
ammo,Dragonstone bolts (e),yes,1063,637,0.0,,,0,0,0,0,0,0,0,0,0,0,0,117,0,0,ranged 61
